,scene,preposition,ground,f1,f2,weight,ground_lightsource_1,ground_container_1,support_1,ground_verticality_1,size_ratio_1,shortest_distance_1,contact_proportion_1,above_proportion_1,below_proportion_1,bbox_overlap_proportion_1,horizontal_distance_1,f_covers_g_1,g_covers_f_1,figure_lightsource_1,figure_container_1,location_control_1,ground_lightsource_2,ground_container_2,support_2,ground_verticality_2,size_ratio_2,shortest_distance_2,contact_proportion_2,above_proportion_2,below_proportion_2,bbox_overlap_proportion_2,horizontal_distance_2,f_covers_g_2,g_covers_f_2,figure_lightsource_2,figure_container_2,location_control_2
41,compsvo24v,under,board,table,jar,1,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,-0.2034583360450569,-0.3738598912601141,-0.4495031203312162,-0.9059561524155018,1.5294787923913085,-0.35704062860060704,0.02619891132704384,1.536002907966404,-0.6467711254595798,-0.1216673673887032,-0.5968659206925575,-0.8042583709405097,-0.12166736738870315,-0.5968659206925575,-0.6280626200002406,2.6050784063451293,-0.2133890014734181,-0.026471944974116517,-0.4495031203312162,-0.9059561524155018,-0.2949090192236393,-0.3570435486078057,-0.0284520796975388,-0.8740550690873288,-0.875450400627552,-0.1216673673887032,1.672698320953217,-0.7979214166408924
42,compsvo34v,under,board,table,jar,2,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,-0.2034583360450569,-0.3738598912601141,-0.4495031203312162,-0.9059561524155018,1.5294787923913085,-0.35704062860060704,0.02619891132704384,1.536002907966404,-0.6467711254595798,-0.1216673673887032,-0.5968659206925575,-0.8050316565481151,-0.12166736738870315,-0.5968659206925575,-0.6280652498614951,2.6050784063451293,-0.2133890014849716,-0.602573893987224,0.19152406007195266,-0.9059561524155018,-0.2949090192236393,0.3939670891066752,-0.4663594502354702,-0.8225399352243266,-0.5073597448159186,-0.1216673673887032,1.672698320953217,-0.6597817510348787
43,compsvo69a,under,table,box,balloon,1,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.2133825804609458,0.13407037610190933,-0.4495031203312162,-0.9059561524155018,-0.6046696576512788,-0.3570435486078057,1.7305157484532958,-0.8740550690873288,-0.875450400627552,-0.1216673673887032,1.672698320953217,0.5723295603112634,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.21328599427476905,-0.5946032346488692,0.14549786896224368,1.0595337643971656,-0.7484621051199398,-0.18319232941200267,0.9777758627538724,-0.7606005293920143,0.29338957585288816,-0.1216673673887032,-0.5968659206925575,1.1811189630625032
44,compsvu25,under,book,cube,book (1),1,-0.12166736738870315,-0.5968659206925575,-0.5805254558093608,-0.3832424471159501,-0.21314715333844866,-0.602573893987224,1.2996562829561276,-0.9059561524155018,-0.4506063329919444,4.376559231966772,-0.7977300219470826,-0.013499523313515656,1.5115069504137857,-0.1216673673887032,-0.5968659206925575,1.200524979353787,-0.12166736738870315,-0.5968659206925575,0.9304840199180572,-0.3832424471159501,-0.2125814012561162,-0.602573893987224,-0.2454139298443181,-0.9059561524155018,-0.7484621051199398,1.845684064819952,-0.6803734071456222,0.4571722673035975,0.2041238408499376,-0.1216673673887032,-0.5968659206925575,0.2709485255982665
45,compsvi24,below,cup,cube,table,1,-0.12166736738870315,1.672698320953217,-0.0018490745110315144,-0.3832424471159501,-0.21326817610755536,-0.5992838364883207,1.2996562829561276,-0.9059561524155018,-0.4506063329919444,1.858821442713584,-0.8095429928139247,-0.5224203800612579,0.2132593360445016,-0.1216673673887032,-0.5968659206925575,1.843259548953181,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,0.09670900115865347,-0.5497743409173341,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,-0.9094041762900712,1.536002907966404,-0.8449671249884172,-0.1216673673887032,-0.5968659206925575,-0.7382870490412398
46,compsvi26,below,cup,cube,pencil,1,-0.12166736738870315,1.672698320953217,0.02174500027980724,-0.3832424471159501,-0.21325668521920066,-0.5950595845540027,1.2996562829561276,-0.9059561524155018,-0.4506063329919444,1.815199414402468,-0.8083264118174508,-0.5103893706398057,0.1986108227638844,-0.1216673673887032,-0.5968659206925575,1.6090954509606419,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.2132634190660191,-0.0938157158896292,-0.4495031203312162,-0.9059561524155018,-0.3332692684044596,-0.3570435486078057,-0.4240653372791817,-0.8740550690873288,-0.875450400627552,-0.1216673673887032,-0.5968659206925575,-0.7640153224312747
47,compsvi26a,below,lamp,bowl,table,1,8.205788000549202,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,-0.2133700941107564,0.7087098585927339,-0.4495031203312162,-0.9059561524155018,-0.7484621051199398,-0.3570435486078057,0.6631655949685543,-0.8740550690873288,-0.875450400627552,-0.1216673673887032,1.672698320953217,-0.8049314724261919,8.205788000549202,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,-0.19212033180052224,0.02693708633154224,-0.4495031203312162,-0.9059561524155018,-0.20145665157617165,-0.3328079259554986,0.5463672792645052,1.536002907966404,-0.7140123820023658,-0.1216673673887032,-0.5968659206925575,-0.8052166752197318
48,compsvo12,below,table,box,book,1,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.2133464718653104,-0.5722090519676662,-0.4495031203312162,-0.9059561524155018,-0.7484621051199398,4.538752044159563,-0.5659859716616489,-0.6337310526830842,1.5240177774945138,-0.1216673673887032,1.672698320953217,1.843259548953181,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.2134184075461069,-0.6024179566779211,1.0400187574335291,1.256453446109969,-0.7484621051199398,-0.3325802616688437,0.9474673283571792,-0.7883318856055629,0.4865969130766372,-0.1216673673887032,-0.5968659206925575,1.346310855855447
49,compsvo14v,below,board,jar,table,1,-0.12166736738870315,-0.5968659206925575,-0.6278995561178445,2.6050784063451293,-0.2133890014734181,-0.02070029975065947,-0.4495031203312162,-0.9059561524155018,-0.2949090192236393,-0.3570435486078057,-0.05305784908505338,-0.8740550690873288,-0.875450400627552,-0.1216673673887032,1.672698320953217,-0.8034765626035956,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,-0.2034583360450569,-0.3738598912601141,-0.4495031203312162,-0.9059561524155018,1.5294787923913085,-0.35704062860060704,0.02619891132704384,1.536002907966404,-0.6467711254595798,-0.1216673673887032,-0.5968659206925575,-0.8048334981872176
50,compsvo78,below,table,box (1),box,3,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.21334658537853013,-0.28299185415744577,-0.4495031203312162,-0.9059561524155018,-0.6046696576512788,2.7113395479302667,0.16263484549115556,-0.6914783795695294,0.631395939594045,-0.1216673673887032,1.672698320953217,0.8255726433597153,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.2133825955267208,-0.5321416879105415,-0.4495031203312162,-0.9059561524155018,-0.6046696576512788,-0.2996010320439984,1.2949755311067659,-0.8722506581978969,-0.8472408610340056,-0.1216673673887032,1.672698320953217,0.8564393928173526
51,compsvu15,below,balloon,book,table,2,-0.12166736738870315,-0.5968659206925575,-0.6274330686697578,2.6050784063451293,-0.21338389655574475,0.6464938023285673,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,-0.9144830326470748,0.2532155678620784,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,-0.8052554546961859,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,-0.20367083510310494,1.0518123561030994,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,0.3450187611510743,1.536002907966404,-0.6440917833131616,-0.1216673673887032,-0.5968659206925575,-0.8052897331786458
52,compsvu17,below,table,box,box (1),2,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.21338542565102409,-0.4551055314441747,-0.4495031203312162,-0.9059561524155018,-0.6252114358610876,4.538752044159563,0.4244137369972853,-0.6806143202205664,1.5240177774945138,-0.1216673673887032,1.672698320953217,-0.8052967507147453,-0.12166736738870315,-0.5968659206925575,-0.6282477029472784,-0.3832424471159501,-0.21338547578169687,-0.4557078028136679,-0.4495031203312162,-0.9059561524155018,-0.6252114358610876,0.519055645661,2.062434314892954,-0.8394853179673688,-0.44606724978033296,-0.1216673673887032,1.672698320953217,-0.8052857293092092
53,compsvu25,below,book,cube,book (1),1,-0.12166736738870315,-0.5968659206925575,-0.5805254558093608,-0.3832424471159501,-0.21314715333844866,-0.602573893987224,1.2996562829561276,-0.9059561524155018,-0.4506063329919444,4.376559231966772,-0.7977300219470826,-0.013499523313515656,1.5115069504137857,-0.1216673673887032,-0.5968659206925575,1.200524979353787,-0.12166736738870315,-0.5968659206925575,0.9304840199180572,-0.3832424471159501,-0.2125814012561162,-0.602573893987224,-0.2454139298443181,-0.9059561524155018,-0.7484621051199398,1.845684064819952,-0.6803734071456222,0.4571722673035975,0.2041238408499376,-0.1216673673887032,-0.5968659206925575,0.2709485255982665
54,compsvu34,below,book (1),picture,table,2,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.21157335395370144,-0.1586613994582855,-0.4495031203312162,-0.9059561524155018,0.20467636568964565,-0.2950282120864859,-0.8626692603721415,1.536002907966404,0.19592005914893806,-0.1216673673887032,-0.5968659206925575,-0.8048276390157506,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,0.02819138191005232,-0.4374760717236588,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,0.0563416632498069,1.536002907966404,-0.6891015832707381,-0.1216673673887032,-0.5968659206925575,-0.8050303876550033
55,compsvu56,below,balloon,box,table,2,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,-0.2131067288835476,2.2531623947367074,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,1.248946179314122,0.13675698730068556,0.9594879407700188,-0.1216673673887032,1.672698320953217,-0.8052035324521594,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,-0.20367083625845567,1.1711293513479668,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,1.6996463673844782,-0.8740550690873288,-0.875450400627552,-0.1216673673887032,-0.5968659206925575,-0.8052903216766178
56,compsva34,over,bin,table,balloon,3,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.1830999532475758,-0.3720802933254971,-0.4495031203312162,0.8026561066590434,-0.7484621051199398,-0.1705665621578149,0.41778414909773,1.536002907966404,-0.6976828253108379,-0.1216673673887032,-0.5968659206925575,-0.14088258634233616,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.2098312535727111,1.1626961459572545,-0.4495031203312162,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,-0.6995237544122418,0.5118976947943545,0.3896108892105787,-0.1216673673887032,-0.5968659206925575,-0.8053027946095308
57,compsvi15,over,box,pencil,jar,1,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.21342093891054809,-0.602573893987224,2.412757657805914,-0.9059561524155018,-0.7484621051199398,1.9722149227559056,-0.5538496299118855,-0.8282629793995372,0.2661376160198666,-0.1216673673887032,-0.5968659206925575,-0.13761440224089333,-0.12166736738870315,1.672698320953217,-0.6282283142710193,-0.3832424471159501,-0.21325693904977952,-0.6015652851419684,1.205241556013006,-0.9059561524155018,-0.30167844692794665,0.34900655028049604,-0.4207728821375312,-0.7763004905748343,-0.5293998198192411,-0.1216673673887032,1.672698320953217,-0.3010973925519421
58,compsvi15,over,box,pencil,table,1,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.21342093891054809,-0.602573893987224,2.412757657805914,-0.9059561524155018,-0.7484621051199398,1.9722149227559056,-0.5538496299118855,-0.8282629793995372,0.2661376160198666,-0.1216673673887032,-0.5968659206925575,-0.13761440224089333,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.18580360129477352,-0.3329008093342945,-0.4495031203312162,-0.9059561524155018,1.173550676083062,-0.3570416453888105,0.07840175909841986,1.536002907966404,-0.6751692632519267,-0.1216673673887032,-0.5968659206925575,-0.8031501697379632
59,compsvi16,over,bowl,pencil,pear,1,-0.12166736738870315,1.672698320953217,1.6837178985981087,-0.3832424471159501,-0.21267985470876227,-0.602573893987224,1.1406416009307978,0.4045081785115099,-0.7484621051199398,1.404211572196866,-0.8409331437825012,0.17097595448208516,0.8158754512666928,-0.1216673673887032,-0.5968659206925575,1.5380612075484656,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.2129981757004896,-0.602573893987224,0.001892861481618648,-0.03688995085073594,-0.7399214387497114,-0.036945906792150686,-0.6604709549858067,-0.8161331576010258,-0.6349711408266202,-0.1216673673887032,-0.5968659206925575,1.3286033625950897
60,compsvi25,over,box,pencil,jar,1,-0.12166736738870315,1.672698320953217,-0.6169813970835976,-0.3832424471159501,-0.21342047910286646,-0.602573893987224,2.412757657805914,-0.9059561524155018,-0.7484621051199398,1.9631802215690133,-0.5531009471339771,-0.8278396286152879,0.2617096374439605,-0.1216673673887032,-0.5968659206925575,1.4064229578752392,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.21325238246161346,-0.602573893987224,1.28474854719379,-0.9059561524155018,-0.2949090192236393,0.3861837532732935,-0.4226535246055534,-0.7689477892961196,-0.5089086015248965,-0.1216673673887032,1.672698320953217,-0.1571818854868902
61,compsvi25,over,box,pencil,table,1,-0.12166736738870315,1.672698320953217,-0.6169813970835976,-0.3832424471159501,-0.21342047910286646,-0.602573893987224,2.412757657805914,-0.9059561524155018,-0.7484621051199398,1.9631802215690133,-0.5531009471339771,-0.8278396286152879,0.2617096374439605,-0.1216673673887032,-0.5968659206925575,1.4064229578752392,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.18576482772068348,-0.3398235903161663,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,0.07386859704751805,1.536002907966404,-0.6754768270829983,-0.1216673673887032,-0.5968659206925575,-0.8036004921463539
62,compsvi3,over,mug,pencil,table,1,-0.12166736738870315,1.672698320953217,1.1372995457254491,-0.3832424471159501,-0.2132122290520187,-0.4993979062073109,-0.4495031203312162,-0.9059561524155018,-0.6943065166862483,1.8044619555084105,-0.7830528736668264,-0.4251904470697884,0.2055208112232403,-0.1216673673887032,-0.5968659206925575,0.7770970860746421,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,0.1937509616871349,-0.5410823328571932,-0.4495031203312162,-0.9059561524155018,1.173550676083062,-0.3570417449903448,-0.6028727622285838,1.536002907966404,-0.8406446510283028,-0.1216673673887032,-0.5968659206925575,-0.8034636797315002
63,compsvi3,over,mug,pencil,pear,1,-0.12166736738870315,1.672698320953217,1.1372995457254491,-0.3832424471159501,-0.2132122290520187,-0.4993979062073109,-0.4495031203312162,-0.9059561524155018,-0.6943065166862483,1.8044619555084105,-0.7830528736668264,-0.4251904470697884,0.2055208112232403,-0.1216673673887032,-0.5968659206925575,0.7770970860746421,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.2131272285045188,-0.602573893987224,-0.2321643272299209,-0.9059561524155018,-0.7313807699966368,-0.2614885362611585,-0.6761183870205916,-0.8595115935052617,-0.8284597437102087,-0.1216673673887032,-0.5968659206925575,1.1099734573866893
64,compsvi36,over,mug,pencil,table,1,-0.12166736738870315,1.672698320953217,1.1374475115454838,-0.3832424471159501,-0.21321223032290465,-0.4993979062073109,-0.4495031203312162,-0.9059561524155018,-0.6943065166862483,1.8043674666534697,-0.7830528736668264,-0.4251914110929793,0.20552465037232515,-0.1216673673887032,-0.5968659206925575,0.7767120513239466,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,0.19374888205562826,-0.5410823328571932,-0.4495031203312162,-0.9059561524155018,1.173550676083062,-0.3570430989931644,-0.6028727622285838,1.536002907966404,-0.8406444590708485,-0.1216673673887032,-0.5968659206925575,-0.8035328959355058
65,compsvi36,over,mug,pencil,pear,1,-0.12166736738870315,1.672698320953217,1.1374475115454838,-0.3832424471159501,-0.21321223032290465,-0.4993979062073109,-0.4495031203312162,-0.9059561524155018,-0.6943065166862483,1.8043674666534697,-0.7830528736668264,-0.4251914110929793,0.20552465037232515,-0.1216673673887032,-0.5968659206925575,0.7767120513239466,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.21312722989093985,-0.602573893987224,-0.2321643272299209,-0.9059561524155018,-0.7313807699966368,-0.26483755419434696,-0.6761183870205916,-0.8600210363805673,-0.8301055149389008,-0.1216673673887032,-0.5968659206925575,1.1099734573866893
66,compsvu25,over,book,book (1),table,3,-0.12166736738870315,-0.5968659206925575,0.9304840199180572,-0.3832424471159501,-0.2125814012561162,-0.602573893987224,-0.2454139298443181,-0.9059561524155018,-0.7484621051199398,1.845684064819952,-0.6803734071456222,0.4571722673035975,0.2041238408499376,-0.1216673673887032,-0.5968659206925575,0.2709485255982665,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.1579281512589921,-0.12833103907127433,-0.4495031203312162,-0.9059561524155018,1.173550676083062,-0.35643824712810274,0.10309365172067092,1.536002907966404,-0.7249718329325295,-0.1216673673887032,-0.5968659206925575,-0.8032106468780879
67,compsvula,over,lamp,pencil,bowl,1,8.205788000549202,-0.5968659206925575,0.27609755132892666,2.6050784063451293,-0.2134053423859445,-0.602573893987224,2.7307870218565733,-0.9059561524155018,-0.7484621051199398,3.1695669218104805,-0.7264050403484581,-0.3682060722371392,0.8529693097259172,-0.1216673673887032,-0.5968659206925575,0.6662722788578508,8.205788000549202,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,-0.2133700941107564,1.5070900201563664,-0.4495031203312162,-0.9059561524155018,-0.7484621051199398,-0.3570435486078057,1.2033636036840183,-0.8740550690873288,-0.875450400627552,-0.1216673673887032,1.672698320953217,-0.8037459947524914
68,compsvula,over,lamp,pencil,table,1,8.205788000549202,-0.5968659206925575,0.27609755132892666,2.6050784063451293,-0.2134053423859445,-0.602573893987224,2.7307870218565733,-0.9059561524155018,-0.7484621051199398,3.1695669218104805,-0.7264050403484581,-0.3682060722371392,0.8529693097259172,-0.1216673673887032,-0.5968659206925575,0.6662722788578508,8.205788000549202,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,-0.19212033180052224,0.02693708633154224,-0.4495031203312162,-0.9059561524155018,-0.20145665157617165,-0.3328079259554986,0.5463672792645052,1.536002907966404,-0.7140123820023658,-0.1216673673887032,-0.5968659206925575,-0.8051076036230612
69,compsva12,above,book,pear,box,1,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.21258522951111464,-0.602573893987224,2.484570446603517,1.2428633263776436,-0.7484621051199398,0.8867377279507779,-0.6065703577967764,-0.2855786805286381,1.3275944330716278,-0.1216673673887032,-0.5968659206925575,-0.6759038050766987,-0.12166736738870315,-0.5968659206925575,1.6509878592065292,-0.3832424471159501,-0.2003564928658308,-0.5712252268324237,-0.4495031203312162,1.2692212394067948,-0.7484621051199398,-0.34557358567295404,-0.7129907286563125,1.1166660752779285,0.2816420195996203,-0.1216673673887032,1.672698320953217,0.7294273141541625
70,compsva23,above,book,box,balloon,1,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.20080556618266854,-0.5802597573252285,-0.3919965103872463,1.11732348649587,-0.7484621051199398,-0.31640877810193685,-0.6768049013707764,0.9990082498671534,0.2036247514688882,-0.1216673673887032,1.672698320953217,1.576287047070345,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.18025292616150496,0.6636801276617424,-0.4495031203312162,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,-0.5258335325228161,0.13802973891836728,-0.1687969444042555,-0.1216673673887032,-0.5968659206925575,-0.8053027946095308
71,compsva34,above,bin,table,balloon,1,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.1830999532475758,-0.3720802933254971,-0.4495031203312162,0.8026561066590434,-0.7484621051199398,-0.1705665621578149,0.41778414909773,1.536002907966404,-0.6976828253108379,-0.1216673673887032,-0.5968659206925575,-0.14088258634233616,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.2098312535727111,1.1626961459572545,-0.4495031203312162,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,-0.6995237544122418,0.5118976947943545,0.3896108892105787,-0.1216673673887032,-0.5968659206925575,-0.8053027946095308
72,compsvi12,above,table,cup,pencil,3,-0.12166736738870315,-0.5968659206925575,1.6788126004673791,-0.3832424471159501,-0.21341845500676399,-0.5830572548103938,0.024028543696596127,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,-0.9080336571409124,-0.8429462335241572,1.5240177774945138,-0.1216673673887032,1.672698320953217,0.8751344621401598,-0.12166736738870315,-0.5968659206925575,1.6184520249537448,-0.3832424471159501,-0.2134197986693893,-0.33342178373665343,-0.4495031203312162,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,-0.8546977279860787,-0.8550161147707215,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,0.9237697475987676
73,compsvi23,above,table,box,box (1),1,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.21340174395333456,-0.602573893987224,0.5281090668036933,-0.9059561524155018,-0.7484621051199398,4.538752044159563,0.5755016478825382,-0.7585597404982047,1.5240177774945138,-0.1216673673887032,1.672698320953217,1.7276338450685491,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.21338541592297,-0.3959606841730068,-0.4495031203312162,-0.9059561524155018,-0.6252114358610876,4.538744700466174,0.18000227069296407,-0.6805640705117451,1.5240177774945138,-0.1216673673887032,1.672698320953217,-0.8041443245591213
74,compsvi26a,above,lamp,pencil,bowl,1,8.205788000549202,-0.5968659206925575,0.2760862226958302,2.6050784063451293,-0.2134053423859445,-0.602573893987224,1.1406416009307978,-0.9059561524155018,-0.7484621051199398,3.1695669218104805,-0.5985728743697831,-0.3682060722371392,0.8529693097259172,-0.1216673673887032,-0.5968659206925575,0.07901952837517426,8.205788000549202,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,-0.2133700941107564,0.7087098585927339,-0.4495031203312162,-0.9059561524155018,-0.7484621051199398,-0.3570435486078057,0.6631655949685543,-0.8740550690873288,-0.875450400627552,-0.1216673673887032,1.672698320953217,-0.8049314724261919
75,compsvi26a,above,lamp,pencil,table,1,8.205788000549202,-0.5968659206925575,0.2760862226958302,2.6050784063451293,-0.2134053423859445,-0.602573893987224,1.1406416009307978,-0.9059561524155018,-0.7484621051199398,3.1695669218104805,-0.5985728743697831,-0.3682060722371392,0.8529693097259172,-0.1216673673887032,-0.5968659206925575,0.07901952837517426,8.205788000549202,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,-0.19212033180052224,0.02693708633154224,-0.4495031203312162,-0.9059561524155018,-0.20145665157617165,-0.3328079259554986,0.5463672792645052,1.536002907966404,-0.7140123820023658,-0.1216673673887032,-0.5968659206925575,-0.8052166752197318
76,compsvo14,above,table,book,book (1),1,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.2134182437982328,-0.602573893987224,2.4126827937834525,1.2261952485551593,-0.7484621051199398,-0.2484028579689862,-0.01905514123545522,-0.7228496463458222,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.141528981505572,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.2134172444174481,-0.4591395894900852,-0.4495031203312162,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,0.05872478631255008,-0.6890137096787157,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.4203422786296571
77,compsvo14a,above,table,box,book,1,-0.12166736738870315,-0.5968659206925575,1.6834656631142688,-0.3832424471159501,-0.21338539570433035,-0.602573893987224,0.2742871464651443,1.1970436877083173,-0.7484621051199398,-0.35572738837878315,0.2111060666589793,-0.6805325228528254,1.5240177774945138,-0.1216673673887032,1.672698320953217,1.3089297090789886,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.2134174314086704,0.365611169588937,-0.4495031203312162,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,-0.2430187082266292,-0.7028552992560092,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,0.7665001550310184
78,compsvo16a,above,table,balloon,book,2,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.21328599427476905,-0.602573893987224,0.20284734841869745,0.9027490683005108,-0.7484621051199398,-0.04307886993121034,0.962680531985478,-0.7561498753257893,0.3392417331090761,-0.1216673673887032,-0.5968659206925575,1.843259548953181,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.2134173780314617,-0.602573893987224,2.366598040816922,1.2825381374108198,-0.7484621051199398,-0.3269864724984155,-0.2429017859543049,-0.6865581739076348,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.3494119250754073
