,Baseline Model,Neural Net Classification,Supervised Distinct Model,OSF Sense Model
48,0.9259259259259259,0.9506172839506173,0.9506172839506173,0.9506172839506173
49,0.9081632653061225,0.8979591836734694,0.8979591836734694,0.9183673469387755
50,0.9420289855072463,0.7753623188405797,0.855072463768116,0.8985507246376812
51,0.8925619834710744,0.9173553719008265,0.9256198347107438,0.8925619834710744
52,0.8860759493670886,0.9620253164556962,0.9113924050632911,0.8481012658227848
53,0.8778625954198473,0.9389312977099237,0.8931297709923665,0.8854961832061069
54,0.9590163934426229,0.9672131147540983,0.9262295081967213,0.9508196721311475
55,0.7913043478260869,0.8782608695652174,0.8347826086956521,0.8173913043478261
56,0.8953488372093024,0.9069767441860465,0.9069767441860465,0.872093023255814
57,0.9215686274509803,0.9362745098039216,0.8431372549019608,0.8921568627450981
58,0.8780487804878049,0.8902439024390244,0.9024390243902439,0.8780487804878049
59,0.8656716417910447,0.9104477611940298,0.8208955223880597,0.8805970149253731
60,0.9253731343283582,0.9552238805970149,0.9552238805970149,0.9552238805970149
61,0.8478260869565217,0.9239130434782609,0.9130434782608695,0.8913043478260869
62,0.9076923076923077,0.9153846153846154,0.9230769230769231,0.9076923076923077
63,0.8818897637795275,0.9606299212598425,0.968503937007874,0.968503937007874
64,0.8181818181818182,0.8787878787878788,0.8787878787878788,0.8257575757575758
65,0.8706896551724138,0.9396551724137931,0.8793103448275862,0.7931034482758621
66,0.926605504587156,0.9174311926605505,0.926605504587156,0.9357798165137615
67,0.7966101694915254,0.7966101694915254,0.7966101694915254,0.6949152542372882
68,0.8421052631578947,0.9078947368421053,0.8947368421052632,0.9078947368421053
69,0.9545454545454546,0.8939393939393939,0.9545454545454546,0.9848484848484849
70,0.9565217391304348,0.9184782608695652,0.9347826086956522,0.9347826086956522
71,0.775,0.8875,0.875,0.7875
72,0.8985507246376812,0.9420289855072463,0.927536231884058,0.8985507246376812
73,0.8723404255319149,0.8882978723404256,0.8297872340425532,0.9361702127659575
74,0.8823529411764706,0.9264705882352942,0.9264705882352942,0.8676470588235294
75,0.9642857142857143,0.9761904761904762,0.9285714285714286,0.9761904761904762
76,0.8411214953271028,0.8598130841121495,0.9252336448598131,0.9158878504672897
77,0.9007633587786259,0.9236641221374046,0.9236641221374046,0.9083969465648855
78,0.84375,0.875,0.921875,0.765625
79,0.8888888888888888,0.8589743589743589,0.9316239316239316,0.8205128205128205
80,0.7387387387387387,0.8558558558558559,0.8828828828828829,0.7207207207207207
81,0.8787878787878788,0.9595959595959596,0.9494949494949495,0.9090909090909091
82,0.9292035398230089,0.9469026548672567,0.9292035398230089,0.9646017699115044
83,0.8770491803278688,0.8360655737704918,0.8688524590163934,0.9016393442622951
84,0.8888888888888888,0.9236111111111112,0.9722222222222222,0.9027777777777778
85,0.8333333333333334,0.9487179487179487,0.8974358974358975,0.8717948717948718
86,0.9380530973451328,0.8982300884955752,0.8761061946902655,0.9292035398230089
87,0.7875,0.8125,0.85,0.8375
88,0.8860759493670886,0.8607594936708861,0.9493670886075949,0.8734177215189873
89,0.8878504672897196,0.9719626168224299,0.9065420560747663,0.8691588785046729
90,0.9270833333333334,0.9375,0.96875,0.90625
91,0.9,0.9,0.8583333333333333,0.8916666666666667
92,0.9122807017543859,0.9298245614035088,0.8947368421052632,0.9035087719298246
93,0.9101123595505618,0.9325842696629213,0.9550561797752809,0.9550561797752809
94,0.7247706422018348,0.7522935779816514,0.7614678899082569,0.7247706422018348
95,0.85,0.9625,0.95,0.9625
96,0.8958333333333334,0.8854166666666666,0.8958333333333334,0.84375
97,0.8026315789473685,0.881578947368421,0.881578947368421,0.8552631578947368
98,0.9222222222222223,0.8888888888888888,0.8666666666666667,0.9222222222222223
99,0.8461538461538461,0.9519230769230769,0.9519230769230769,0.9519230769230769
