,Baseline Model,Neural Net Classification,Supervised Distinct Model,OSF Sense Model
45,0.7777777777777778,0.8888888888888888,0.9259259259259259,0.8148148148148148
46,0.8627450980392157,0.9607843137254902,0.8431372549019608,0.9019607843137255
47,0.5581395348837209,0.813953488372093,0.8604651162790697,0.6511627906976745
48,0.875,0.8958333333333334,0.9583333333333334,1.0
49,0.9117647058823529,0.8823529411764706,0.8235294117647058,0.7941176470588235
50,0.8541666666666666,1.0,0.9583333333333334,0.9375
51,0.9411764705882353,0.8627450980392157,0.9607843137254902,0.9607843137254902
52,0.7741935483870968,0.8709677419354839,0.8709677419354839,0.8387096774193549
53,0.8974358974358975,0.8974358974358975,0.9743589743589743,0.7435897435897436
54,0.8627450980392157,0.8431372549019608,0.9019607843137255,0.9019607843137255
55,0.8301886792452831,0.8867924528301887,0.9245283018867925,0.9622641509433962
56,1.0,0.9428571428571428,1.0,0.9714285714285714
57,0.7777777777777778,0.7777777777777778,0.7222222222222222,0.8055555555555556
58,0.851063829787234,0.851063829787234,0.851063829787234,0.8085106382978723
59,0.7758620689655172,0.9310344827586207,0.8448275862068966,0.8275862068965517
60,0.7837837837837838,0.918918918918919,0.918918918918919,0.972972972972973
61,0.6363636363636364,0.8909090909090909,0.8181818181818182,0.7272727272727273
62,0.8958333333333334,0.8958333333333334,0.875,0.9166666666666666
63,0.9117647058823529,0.9117647058823529,0.9705882352941176,0.9411764705882353
64,0.8461538461538461,1.0,0.8846153846153846,0.9038461538461539
65,0.896551724137931,0.8793103448275862,1.0,1.0
66,0.922077922077922,0.8051948051948052,0.9090909090909091,0.922077922077922
67,0.9444444444444444,0.8796296296296297,0.8333333333333334,0.7407407407407407
68,0.8,0.9,0.8666666666666667,0.8666666666666667
69,0.7272727272727273,0.7878787878787878,0.8181818181818182,0.8484848484848485
70,0.8235294117647058,0.75,0.9705882352941176,0.8235294117647058
71,0.8787878787878788,1.0,0.9393939393939394,0.8787878787878788
72,0.8813559322033898,0.864406779661017,0.847457627118644,0.7457627118644068
73,0.9833333333333333,1.0,1.0,0.9666666666666667
74,0.7857142857142857,0.9285714285714286,0.9,0.8714285714285714
75,0.9285714285714286,0.75,0.8571428571428571,0.8571428571428571
76,0.8918918918918919,1.0,0.8648648648648649,0.918918918918919
77,0.8125,0.9375,0.96875,0.875
78,1.0,1.0,0.8636363636363636,1.0
79,0.5675675675675675,0.8918918918918919,0.8918918918918919,0.7567567567567568
80,0.7096774193548387,0.8387096774193549,0.7580645161290323,0.6935483870967742
81,0.7555555555555555,0.8888888888888888,0.9777777777777777,0.9555555555555556
82,0.8703703703703703,0.9074074074074074,0.9629629629629629,0.8148148148148148
83,0.8243243243243243,0.9324324324324325,0.8783783783783784,0.8918918918918919
84,0.8947368421052632,0.9473684210526315,0.8421052631578947,0.9473684210526315
85,0.725,0.9,0.9,0.875
86,0.9534883720930233,0.6744186046511628,0.7441860465116279,0.8837209302325582
87,0.7714285714285715,0.7714285714285715,0.9428571428571428,0.8
88,1.0,0.967741935483871,1.0,1.0
89,0.9629629629629629,0.9629629629629629,1.0,0.9629629629629629
90,0.8085106382978723,0.8936170212765957,0.8723404255319149,0.723404255319149
91,0.8688524590163934,0.9344262295081968,0.9016393442622951,0.9180327868852459
92,1.0,0.9565217391304348,0.8260869565217391,0.8695652173913043
93,0.8301886792452831,0.9811320754716981,0.9433962264150944,0.8867924528301887
94,0.9705882352941176,0.8823529411764706,0.7941176470588235,0.9117647058823529
95,0.96,0.8933333333333333,0.96,0.96
96,0.8048780487804879,0.7804878048780488,0.7804878048780488,0.8292682926829268
97,0.8301886792452831,0.7735849056603774,0.7924528301886793,0.7358490566037735
98,0.8571428571428571,0.9285714285714286,0.9642857142857143,0.9285714285714286
99,0.7647058823529411,0.8382352941176471,0.8823529411764706,0.9411764705882353
